time,open,high,low,close,tick_volume,spread,real_volume
2026-07-30 01:30:00,4081.21,4089.66,4080.61,4086.76,6989,15,0
2026-07-30 01:45:00,4086.79,4091.12,4083.79,4084.66,6446,15,0
2026-07-30 02:00:00,4084.69,4090.34,4082.34,4082.56,6203,15,0
2026-07-30 02:15:00,4082.56,4083.71,4079.84,4082.8,5405,15,0
2026-07-30 02:30:00,4082.74,4082.86,4073.56,4076.86,6909,15,0
2026-07-30 02:45:00,4076.86,4077.12,4063.45,4063.75,6188,15,0
2026-07-30 03:00:00,4063.75,4070.06,4060.47,4062.96,6039,15,0
2026-07-30 03:15:00,4062.96,4063.91,4052.54,4053.84,6129,15,0
2026-07-30 03:30:00,4053.85,4056.0,4050.78,4052.45,5754,15,0
2026-07-30 03:45:00,4052.44,4059.77,4052.33,4058.89,5270,15,0
2026-07-30 04:00:00,4058.89,4060.14,4052.81,4053.29,5233,15,0
2026-07-30 04:15:00,4053.27,4055.36,4050.93,4053.93,4181,15,0
2026-07-30 04:30:00,4053.96,4054.06,4047.61,4048.65,4174,15,0
2026-07-30 04:45:00,4048.57,4051.98,4044.45,4046.03,4791,15,0
2026-07-30 05:00:00,4046.06,4046.15,4041.69,4045.91,5649,15,0
2026-07-30 05:15:00,4045.92,4047.43,4037.61,4046.99,5745,15,0
2026-07-30 05:30:00,4046.96,4051.39,4028.43,4033.44,7169,15,0
2026-07-30 05:45:00,4033.45,4038.55,4030.07,4033.69,6515,15,0
2026-07-30 06:00:00,4033.65,4039.6,4031.27,4032.38,6775,15,0
2026-07-30 06:15:00,4032.39,4039.35,4029.35,4033.2,6379,15,0
2026-07-30 06:30:00,4033.15,4038.3,4031.06,4035.75,5775,15,0
2026-07-30 06:45:00,4035.76,4040.5,4034.24,4036.7,5535,15,0
2026-07-30 07:00:00,4036.19,4047.89,4035.48,4046.78,6889,15,0
2026-07-30 07:15:00,4046.82,4051.32,4043.14,4045.83,5909,15,0
2026-07-30 07:30:00,4045.85,4047.32,4036.13,4045.98,6183,15,0
2026-07-30 07:45:00,4045.96,4046.65,4038.16,4038.8,5886,15,0
